tconst,primaryTitle,startYear,runtimeMinutes,rating,primaryGenre_Adult,primaryGenre_Adventure,primaryGenre_Animation,primaryGenre_Biography,primaryGenre_Comedy,primaryGenre_Crime,primaryGenre_Documentary,primaryGenre_Drama,primaryGenre_Family,primaryGenre_Fantasy,primaryGenre_Film-Noir,primaryGenre_History,primaryGenre_Horror,primaryGenre_Music,primaryGenre_Musical,primaryGenre_Mystery,primaryGenre_News,primaryGenre_Reality-TV,primaryGenre_Romance,primaryGenre_Sci-Fi,primaryGenre_Short,primaryGenre_Sport,primaryGenre_Thriller,primaryGenre_War,primaryGenre_Western,primaryGenre_\N,directors_count,actor1_count,actor2_count
tt0081554,Stardust Memories,1980,89,7.066413292547158,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,15,3
tt0040872,They Live by Night,1948,95,7.066347409044772,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,1,1
tt0049966,Written on the Wind,1956,99,7.066121710585757,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,5,7
tt0056714,The Tale of Zatoichi,1962,95,7.066043742188128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,1
tt1508675,Le Havre,2011,93,7.065993839404302,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,1,1
tt1553917,The Illusionist,2009,2,7.0659242856208335,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,278
tt0055184,The Misfits,1961,125,7.065502671686571,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,6,2
tt0048037,The Criminal Life of Archibaldo de la Cruz,1955,89,7.065465815328407,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,1,1
tt0064169,The Sicilian Clan,1969,122,7.065463771190142,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,14,4
tt1000771,Recount,2008,116,7.065452495471918,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,9,1
tt0425321,The Yacoubian Building,2006,165,7.065298365340547,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,3,1
tt0468489,Half Nelson,2006,106,7.0651698568173105,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,10,4
tt10189300,Lunana: A Yak in the Classroom,2019,110,7.06512417811717,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0235198,Audition,1999,115,7.065111694272946,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,1,1
tt0025746,The Scarlet Empress,1934,104,7.065054464134821,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,5,5
tt0045897,I Confess,1953,95,7.064938237231126,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,4,4
tt0460740,Cashback,2006,102,7.064798424987117,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,2
tt8354112,Mosul,2019,86,7.064600777866168,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt2301592,The Dance of Reality,2013,133,7.0645754404947265,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,3
tt0012224,The Goat,1921,23,7.064228283987539,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,15,1
tt8923482,One Child Nation,2019,83,7.064111132986268,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt5271442,Maalik,2016,155,7.064072432974566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0151568,Topsy-Turvy,1999,160,7.064052211862796,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,1
tt0120885,Wag the Dog,1997,97,7.06403052231357,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,14,8
tt5785170,Toilet: A Love Story,2017,155,7.064002614891969,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,19,4
tt19712072,Chengiz,2023,150,7.063870046548402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0091419,Little Shop of Horrors,1986,94,7.063793728478322,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,2
tt17274522,Sher Shivraj,2022,143,7.063749935660137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,1
tt9179096,Minamata,2020,115,7.063662609623462,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0169173,Rendezvous,1976,9,7.063601700027711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt3495000,Mardaani,2014,113,7.063510150908054,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,5,1
tt0843328,Chatrapathi,2005,158,7.063481757608731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,6,3
tt0089755,Out of Africa,1985,161,7.063365973426131,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,10,8
tt16211650,Mr Lonely,2021,108,7.063293764415034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1
tt0112379,Antonia's Line,1995,102,7.063268591561588,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
tt9036126,Adam Sandler: 100% Fresh,2018,73,7.062898268492481,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,11,1
tt0056945,The Organizer,1963,126,7.062743229815069,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,9,3
tt1533117,Let the Bullets Fly,2010,132,7.0627114556956165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,9,2
tt0829297,Ten Inch Hero,2007,102,7.062571447435823,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1
tt0053317,The Destiny of a Man,1959,103,7.062469774957263,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,1
tt1439235,Jim Jefferies: I Swear to God,2009,58,7.062396194378284,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,6,278
tt0123392,Miscellaneous Brigade in the Mountains and at the Sea,1971,100,7.062372571706451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,2
tt0029339,The Old Mill,1937,9,7.0622091598398224,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1
tt2179116,The Kings of Summer,2013,95,7.062192080578928,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1
tt13885428,Anweshippin Kandethum,2024,142,7.062113819927713,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6,1
tt3661210,The Dig,2021,112,7.061912177573878,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,5,6
tt15234108,Networker Baire,2021,90,7.0619026627407795,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt2492916,Muscle Shoals,2013,111,7.061737315555963,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt1371711,Charles Darwin and the Tree of Life,2009,59,7.0616801620287,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,7,278
tt0052151,Run Silent Run Deep,1958,93,7.061650933958648,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,6,4
tt0099558,Armour of God 2: Operation Condor,1991,80,7.061508218212622,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,17,2
tt0033532,The Devil and Daniel Webster,1941,107,7.061385030859405,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,3
tt2415372,"Inner Worlds, Outer Worlds",2012,122,7.061310788205805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,278
tt0120631,Ever After: A Cinderella Story,1998,121,7.061170198598679,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,2
tt0102223,Kit Kat,1991,129,7.061140532603476,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,2
tt6789140,Biswa Kalyan Rath: Biswa Mast Aadmi,2017,75,7.061130225862698,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,278
tt28444513,Pekamedalu,2024,120,7.06108466665002,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0113409,In the Mouth of Madness,1994,95,7.060947588212017,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,1
tt2309788,The Gatekeepers,2012,101,7.060796969752165,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0078907,French Fried Vacation 2,1979,90,7.060694227876992,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,2,2
tt0084548,Interrogation,1989,118,7.0606712810291645,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1
tt2359024,Blue Ruin,2013,90,7.060651142029997,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt0293416,Metropolis,2001,108,7.060648051339653,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt2457282,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,2013,116,7.060634019486128,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,2
tt0421206,Gridiron Gang,2006,125,7.060612694208042,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,6,1
tt7745068,My Hero Academia: Two Heroes,2018,96,7.060580890012226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,1
tt0469903,The Express,2008,130,7.060534205752356,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,8
tt2198161,Seethamma Vaakitlo Sirimalle Chettu,2013,159,7.060367778866244,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,7,2
tt0028445,A Day in the Country,1946,40,7.0602252609243905,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,1,1
tt0032943,Pride and Prejudice,1940,118,7.060085523669774,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,7
tt0097904,Monsieur Hire,1989,81,7.060082650550957,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,1,3
tt0057495,Shock Corridor,1963,101,7.059970690013885,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,1,1
tt0057578,This Sporting Life,1963,134,7.059939947655993,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,1
tt1179947,American: The Bill Hicks Story,2009,102,7.059858501299535,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt3258142,Top Gear: The Perfect Road Trip,2013,85,7.059843929744181,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt4995790,The Square,2017,151,7.05952775212079,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,2
tt0377992,The Gospel of John,2003,180,7.059527420840928,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt11095742,Boys State,2020,109,7.059518421755225,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt3142764,Race Gurram,2014,163,7.059475058118026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,8,3
tt1777034,United,2011,94,7.059475058118026,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0100095,Maine Pyar Kiya,1989,192,7.059396613281842,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,1
tt0368909,Ong-Bak: The Thai Warrior,2003,105,7.0593958582040175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,1
tt0983990,1971,2007,136,7.059394262017127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6,1
tt5657856,Brawl in Cell Block 99,2017,132,7.0593631117632984,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,1
tt9686708,The King of Staten Island,2020,136,7.05914945269858,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,1
tt8091892,Fate/stay night [Heaven's Feel] II. lost butterfly,2019,117,7.0588481945554555,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,2
tt0095082,Eight Men Out,1988,119,7.058844531728,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,13,1
tt5536610,Private Life,2018,123,7.058824230351864,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt8912936,DC League of Super-Pets,2022,105,7.05871780978742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6,4
tt2532528,Dirty Wars,2013,87,7.05862514687451,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt1178663,Whatever Works,2009,93,7.058571560643073,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,3,1
tt0024034,42nd Street,1933,89,7.058438086364661,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt7876510,My Thoughts Are Silent,2019,104,7.058258673650251,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt6868216,Psych: The Movie,2017,88,7.058094846133241,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
tt32178949,The Seed of the Sacred Fig,2024,167,7.058085176897041,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt0088993,Day of the Dead,1985,101,7.057957489687428,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,1
tt0066549,Waterloo,1970,123,7.0579493352953495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,4,9
tt0078252,Snake in the Eagle's Shadow,1978,90,7.057922859969704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,17,2
tt0047876,The Swindle,1955,92,7.0577522000445025,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,2,2
tt0177262,Style Wars,1983,69,7.0577293740544516,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt1419318,Facing Ali,2009,100,7.05772025570444,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt3909336,Worlds Apart,2015,113,7.057700076052393,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt1784575,The Parade,2011,115,7.057538315871278,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,3,1
tt5552086,Life Begins Now,2017,84,7.05750131357859,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0354575,The Five Obstructions,2003,90,7.057438251480846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt10482584,Breaking the Silence,2020,27,7.057351892778185,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0414852,District B13,2004,84,7.057240796367818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt14992922,The Tinder Swindler,2022,114,7.057203945574685,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0473434,49 Up,2005,180,7.057131125562629,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,6,6
tt0815456,Jim Gaffigan: Beyond the Pale,2006,72,7.057065268105335,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,1
tt3185772,The Wolf and the Goat,2013,141,7.057002041656894,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,2
tt0079638,Norma Rae,1979,114,7.056805642247461,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,1
tt1186830,Agora,2009,127,7.056702632108598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,1
tt0089885,Re-Animator,1985,84,7.056686759636265,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt15318872,Werewolf by Night,2022,52,7.056583579297077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6,1
tt0083791,The Dark Crystal,1982,93,7.056512495171291,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,4
tt0069452,Walter Defends Sarajevo,1972,133,7.056485386321492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0246642,George Carlin: Doin' It Again,1990,60,7.056085971832415,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,11,1
tt9010522,Ravening,2019,107,7.055947953007417,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt1385824,13B: Fear Has a New Address,2009,146,7.055834811691074,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,9,1
tt1912398,God Bless America,2011,105,7.055826257568342,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt3716530,Elle,2016,130,7.055749812668484,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,6,1
tt0318034,Russian Ark,2002,99,7.055711432255844,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,2
tt10477558,Violet Evergarden: Eternity and the Auto Memory Doll,2019,90,7.055651776494107,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,2
tt14179942,Good Night Oppy,2022,105,7.05555751048396,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,1
tt0039822,The Silence of the Sea,1949,87,7.0554460621654,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,1,1
tt0101698,Defending Your Life,1991,112,7.054992041014368,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,4,7
tt0480669,Timecrimes,2007,92,7.054864377570983,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0194946,Horatio Hornblower: The Duchess and the Devil,1999,93,7.0548272721405105,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,9,8
tt0040823,"Sorry, Wrong Number",1948,89,7.054716806746428,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,11,4
tt0064921,Salesman,1969,91,7.054594100363156,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt0858492,Vikramarkudu,2006,161,7.054586672144827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,2,1
tt0070518,Pat Garrett & Billy the Kid,1973,122,7.054556952679881,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,2,2
tt0365376,A Tale of Two Sisters,2003,114,7.054512041082589,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,1
tt0044953,The Naked Spur,1953,91,7.054431039919336,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,21,4
tt1430607,Arthur Christmas,2011,97,7.054358742201433,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,9,6
tt0099266,My Mother's Castle,1990,98,7.054343015794681,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,1
tt7618184,Mulk,2018,140,7.054335726008015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,6,5
tt2040264,A Very Potter Sequel,2010,213,7.054258893064388,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,2
tt0420318,The Wedding,2004,109,7.05413261251719,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,1
tt0079986,The Tale of Tales,1979,29,7.054024716698551,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,278
tt6442978,Mommy Dead and Dearest,2017,82,7.054007974577417,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt7339826,Maquia: When the Promised Flower Blooms,2018,115,7.053949107512366,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
tt2398149,An Officer and a Spy,2019,132,7.053885810306119,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,1,1
tt27757690,Zebra,2024,164,7.053764526265961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt5990474,Columbus,2017,100,7.05374974837211,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3,2
tt0075902,Man of Marble,1977,160,7.0537429097492,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,2,2
tt5089786,100 Meters,2016,108,7.0534210760057645,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0100142,Metropolitan,1989,98,7.053363765227951,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0082158,Chariots of Fire,1981,125,7.053139669505136,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
tt0347618,The Cat Returns,2002,75,7.052796223766598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt2937390,Mike Birbiglia: My Girlfriend's Boyfriend,2013,76,7.052723273764523,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,278
tt2395417,Still Life,2013,92,7.052631469083773,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt3892172,Leave No Trace,2018,109,7.052550435453684,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,3
tt1082588,Gabriel Iglesias: Hot and Fluffy,2007,60,7.052433176734312,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,4,3
tt0030448,Mickey's Trailer,1938,8,7.052433176734312,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,5,2
tt0275719,Tape,2001,86,7.052430544388546,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,11,2
